sku,name,retail_price,product_url
150-174,ProTool Plug 1/2 Male NPT Brass,4.15,https://jracenstein.com/protool-plug-1-47-2-male-npt-brass/
74-4208,ProTool Plug 3/8 FPT SS,2.05,https://jracenstein.com/protool-plug-3-47-8-fpt-ss/
74-4209,ProTool Plug 3/8 MPT SS,1.8,https://jracenstein.com/protool-plug-3-47-8-mpt-ss/
74-4107,ProTool Plug Stainless Steel 1/4in FNPT,1.1,https://jracenstein.com/protool-plug-stainless-steel-1-47-4in-fnpt/
74-4108,ProTool Plug Stainless Steel 1/4in MNPT,1.1,https://jracenstein.com/protool-plug-stainless-steel-1-47-4in-mnpt/
515-201,ProTool Polishing Pads with Backing Plate 5in Kit,23.35,https://jracenstein.com/protool-polishing-pads-with-backing-plate-5in-kit/
150-1500,ProTool Poly Receptor with Female Hose End/Shut,2.15,https://jracenstein.com/protool-poly-receptor-with-female-hose-end-47-shut/
74-5203,ProTool Poly Spray Gun 1/2in FPT-Viton,37.65,https://jracenstein.com/protool-poly-spray-gun-1-47-2in-fpt-viton/
83-03M,ProTool Post Rinse,25.45,https://jracenstein.com/protool-post-rinse/
74-1270,ProTool Power Sprayer Chemical Sprayer Gun w/ 2 Batteries,312.5,https://jracenstein.com/protool-power-sprayer-chemical-sprayer-gun-w-47-2-batteries/
74-8221,ProTool Pressure Gauge w/fittings for Regulator,70.55,https://jracenstein.com/protool-pressure-gauge-w-47-fittings-for-regulator/
74-8220,ProTool Pressure Regulator,83.85,https://jracenstein.com/protool-pressure-regulator/
74-3521,ProTool Pressure Washer Hose 50ft 2 Wire 6000psi with Quick Connects,119.6,https://jracenstein.com/protool-pressure-washer-hose-50ft-2-wire-6000psi-with-quick-connects/
74-36M,ProTool Pressure Washing Hose 4000psi 1 Wire,127.45,https://jracenstein.com/protool-pressure-washing-hose-4000psi-1-wire/
85-090,ProTool Pro Hard Water Stain Remover Qt,11.0,https://jracenstein.com/protool-pro-hard-water-stain-remover-qt/
150-548,ProTool Pump 110v Brass rotary vane,338.05,https://jracenstein.com/protool-pump-110v-brass-rotary-vane/
150-0857,ProTool Pump 90psi 5.0gpm Demand Switch Spraying,194.6,https://jracenstein.com/protool-pump-90psi-5-0gpm-demand-switch-spraying/
150-0856,ProTool Pump 90psi 5.0gpm Pump Regulated,194.6,https://jracenstein.com/protool-pump-90psi-5-0gpm-pump-regulated/
150-08572,ProTool Pump 90psi 5.0gpm Transfer Pump 110v,192.95,https://jracenstein.com/protool-pump-90psi-5-0gpm-transfer-pump-110v/
150-050M,ProTool Pump Plates Ready to Use,581.55,https://jracenstein.com/protool-pump-plates-ready-to-use/
150-0464,ProTool Pure Water 2 User Skid for Water Fed 3 Reels HiFlow,9431.3,https://jracenstein.com/protool-pure-water-2-user-skid-for-water-fed-3-reels-hiflow/
150-0461,ProTool Pure Water Skid Single User with 1 Reel,6569.55,https://jracenstein.com/protool-pure-water-skid-single-user-with-1-reel/
150-0462,ProTool Pure Water Skid Single User with 2 Reels,8075.2,https://jracenstein.com/protool-pure-water-skid-single-user-with-2-reels/
89-21,ProTool Purple Magic Gallon,71.2,https://jracenstein.com/protool-purple-magic-gallon/
150-723,ProTool Push Fit Angled 1/2in PushFit to 3/4in Slide Port,9.35,https://jracenstein.com/protool-push-fit-angled-1-47-2in-pushfit-to-3-47-4in-slide-port/
158-0191,ProTool Quick Cuff Connector 1.5in Hose,21.0,https://jracenstein.com/protool-quick-cuff-connector-1-5in-hose/
158-0193,ProTool Quick Cuff Connector 2in Hose Male Plug,17.75,https://jracenstein.com/protool-quick-cuff-connector-2in-hose-male-plug/
150-201,ProTool RO Fitting Kit,21.4,https://jracenstein.com/protool-ro-fitting-kit/
150-4040,ProTool RO Membrane 4040 Ultra Low Pressure,211.2,https://jracenstein.com/protool-ro-membrane-4040-ultra-low-pressure/
84-8M,ProTool Red Building Cleaner,30.9,https://jracenstein.com/protool-red-building-cleaner/
55-451,ProTool Respirator Disposable KN95 - FPP2 (each),2.7,https://jracenstein.com/protool-respirator-disposable-kn95-fpp2-each/
159-146,ProTool Right Turbine,29.5,https://jracenstein.com/protool-right-turbine/
91-41,ProTool Rope Protector 23in,29.3,https://jracenstein.com/protool-rope-protector-23in/
150-05466,ProTool SS MAX 110V - Solar Brush Kit,5337.45,https://jracenstein.com/protool-ss-max-110v-solar-brush-kit/
150-05451,ProTool SS RODI Cart Gardiner SLX 30ft Kit,3321.85,https://jracenstein.com/protool-ss-rodi-cart-gardiner-slx-30ft-kit/
150-05452,ProTool SS RODI Cart Gardiner SLX 39ft Kit,3686.55,https://jracenstein.com/protool-ss-rodi-cart-gardiner-slx-39ft-kit/
150-0545,ProTool SS RODI Cart and Gardiner CLX 27ft Kit,3075.45,https://jracenstein.com/protool-ss-rodi-cart-and-gardiner-clx-27ft-kit/
150-05464,ProTool SS Ultra Cart Dual User Kit,5879.9,https://jracenstein.com/protool-ss-ultra-cart-dual-user-kit/
150-05465,ProTool SS Ultra Cart Solar Brush Kit,4530.05,https://jracenstein.com/protool-ss-ultra-cart-solar-brush-kit/
150-0546,ProTool SS Ultra Cart and Gardiner 30ft Kit,3727.0,https://jracenstein.com/protool-ss-ultra-cart-and-gardiner-30ft-kit/
150-05461,ProTool SS Ultra Cart and Gardiner 39ft Kit,4280.75,https://jracenstein.com/protool-ss-ultra-cart-and-gardiner-39ft-kit/
73-30,ProTool Safe-T Ladder Extension System,332.65,https://jracenstein.com/protool-safe-t-ladder-extension-system/
77-21,ProTool Safety Cone 18in Orange,14.65,https://jracenstein.com/protool-safety-cone-18in-orange/
58-73,ProTool Safety Glasses Clear w/Anti-Scratch Lens,2.35,https://jracenstein.com/protool-safety-glasses-clear-w-47-anti-scratch-lens/
58-74,ProTool Safety Glasses Gray w/Anti-Scratch Lens,1.95,https://jracenstein.com/protool-safety-glasses-gray-w-47-anti-scratch-lens/
35-51,ProTool Scraper Glassman 04in,21.45,https://jracenstein.com/protool-scraper-glassman-04in/
35-40,ProTool Scraper Single Razor GS50 no Grip,2.3,https://jracenstein.com/protool-scraper-single-razor-gs50-no-grip/
35-41,ProTool Scraper Single Razor Rubber Grip,3.15,https://jracenstein.com/protool-scraper-single-razor-rubber-grip/
25-501,ProTool Screen Brush Soft,11.7,https://jracenstein.com/protool-screen-brush-soft/
25-503,ProTool Screen Brush Stiff,11.55,https://jracenstein.com/protool-screen-brush-stiff/
55-207,ProTool Screen King Tool,29.4,https://jracenstein.com/protool-screen-king-tool/
515-701,ProTool Seal n Lock Bucket Sprayer Dual Battery,514.0,https://jracenstein.com/protool-seal-n-lock-bucket-sprayer-dual-battery/
150-0051,ProTool Sediment Filter 2.5in x 10in,8.1,https://jracenstein.com/protool-sediment-filter-2-5in-x-10in/
150-005,ProTool Sediment Filter 4.5in x 10in,6.2,https://jracenstein.com/protool-sediment-filter-4-5in-x-10in/
150-0052,ProTool Sediment Filter 4.5in x 20in Spun Poly,10.7,https://jracenstein.com/protool-sediment-filter-4-5in-x-20in-spun-poly/
75-57M,ProTool Shooter Tips Stainless Steel,15.05,https://jracenstein.com/protool-shooter-tips-stainless-steel/
150-0475,ProTool Single User Pure Water Mini skid,4816.25,https://jracenstein.com/protool-single-user-pure-water-mini-skid/
11-01401,ProTool Sleeve 14in White Pro,1.5,https://jracenstein.com/protool-sleeve-14in-white-pro/
11-8101,ProTool Sleeve The Soaker 10in,8.4,https://jracenstein.com/protool-sleeve-the-soaker-10in/
55-3301,ProTool Smart Phone Lanyard,16.15,https://jracenstein.com/protool-smart-phone-lanyard/
150-045M,ProTool Soft Wash Metering Plates,1392.55,https://jracenstein.com/protool-soft-wash-metering-plates/
150-047M,ProTool Soft Wash Skid 12V,5185.25,https://jracenstein.com/protool-soft-wash-skids-12v/
180-2810,ProTool Soft Wash Water Fed Van Skid,18412.9,https://jracenstein.com/protool-soft-wash-water-fed-van-skid/
150-04762,ProTool Soft wash Skid Curbside Reels BPX 25,9030.7,https://jracenstein.com/protool-softwash-skid-curbside-reels-bpx-25/
83-58,ProTool Softwash Systems Graduated Cylinder,,https://jracenstein.com/protool-softwash-systems-graduated-cylinder/
74-725m,ProTool Solar Brush Pressure Washer 3gpm 3200 PSI,1253.8,https://jracenstein.com/protool-solar-brush-pressure-washer-3gpm-3200-psi/
150-0481,ProTool Solar Delivery Skid 100 gal,,https://jracenstein.com/protool-solar-delivery-skid-100-gal/
150-0482,ProTool Solar Dual Delivery 110,,https://jracenstein.com/protool-solar-dual-delivery-110/
892-20650,ProTool Solar Skid - Dual User,,https://jracenstein.com/dual-user-solar-skid-brush-robot/
180-2400,ProTool Solar Van Skid,14098.7,https://jracenstein.com/protool-solar-van-skid/
150-046M,ProTool Solar and Water Fed Pure Water Skid,6540.8,https://jracenstein.com/protool-solar-and-water-fed-pure-water-skid/
23-11,ProTool Sponge Synthetic Copal,2.8,https://jracenstein.com/protool-sponge-synthetic-copal/
23-15,ProTool Sponge Synthetic Jumbo,5.05,https://jracenstein.com/protool-sponge-synthetic-jumbo/
515-106,ProTool Sponge Washing Extra Large (Random Colors),1.95,https://jracenstein.com/protool-sponge-washing-extra-large-random-colors/
23-18,ProTool Sponge cellulose 4x6,4.25,https://jracenstein.com/protool-sponge-cellulose-4x6/
26-05,ProTool Sponge with Green Backing Pad,1.2,https://jracenstein.com/protool-sponge-with-green-backing-pad/
26-06,ProTool Sponge with White Backing Pad,1.65,https://jracenstein.com/protool-sponge-with-white-backing-pad/
157-4006,ProTool Spray Adaptor Triple Head Trident,29.0,https://jracenstein.com/protool-spray-adaptor-triple-head-trident/
89-15,ProTool Stainless Steel Cleaner 20oz Aerosol,5.1,https://jracenstein.com/protool-stainless-steel-cleaner-20oz-aerosol/
26-20,ProTool Steel Wool Bag 0000,9.5,https://jracenstein.com/protool-steel-wool-bag-0000/
26-50,ProTool Steel Wool Bronze Fine (3),7.1,https://jracenstein.com/protool-steel-wool-bronze-fine-3/
26-22,ProTool Steel Wool Roll 0000 5lb,62.75,https://jracenstein.com/protool-steel-wool-roll-0000-5lb/
83-06M,ProTool Stick,36.2,https://jracenstein.com/protool-stick/
83-07M,ProTool Sticky,10.25,https://jracenstein.com/protool-sticky/
64-05,ProTool Stones 1 for 30ft Pole,1.2,https://jracenstein.com/protool-stones-1-for-30ft-pole/
64-06,ProTool Stones 2 for 30ft Pole,1.5,https://jracenstein.com/protool-stones-2-for-30ft-pole/
64-07,ProTool Stones 3 for 30ft Pole,1.6,https://jracenstein.com/protool-stones-3-for-30ft-pole/
64-08,ProTool Stones 4 for 30ft Pole,3.3,https://jracenstein.com/protool-stones-4-for-30ft-pole/
98-105,ProTool Suction Cup 550LB 8in Manual Pump,60.8,https://jracenstein.com/protool-suction-cup-550lb-8in-manual-pump/
68-242,"ProTool Swivel 1/2 npt Male, Female",25.75,https://jracenstein.com/protool-swivel-1-47-2-npt-male-female/
10-0061,ProTool T-bar 06in Gray Ergonomic Handle,4.3,https://jracenstein.com/protool-t-bar-06in-gray-ergonomic-handle/
150-0435,ProTool Tank 7 gal Rect. Flat Bottom 9in x14in x15in,120.7,https://jracenstein.com/protool-tank-7-gal-rect-flat-bottom-9in-x14in-x15in/
74-8126,ProTool Tee 3/4in Banjo Poly,6.75,https://jracenstein.com/protool-tee-3-47-4in-banjo-poly/
60-01M,ProTool Telescopic Pole Oval,43.55,https://jracenstein.com/protool-telescopic-pole-oval/
24-54,ProTool Towel Microfiber Green 16inx24in Pro,1.35,https://jracenstein.com/protool-towel-microfiber-green-16inx24in-pro/
24-53,ProTool Towel Surgical Blue NEW Pre-washed 10LB,74.55,https://jracenstein.com/protool-towel-surgical-blue-new-pre-washed-10lb/
24-52,ProTool Towel Surgical Green Recycled 10LB BOX,73.1,https://jracenstein.com/protool-towel-surgical-green-recycled-10lb-box/
24-33,ProTool Towel Surgical New per LB,10.85,https://jracenstein.com/protool-towel-surgical-new-per-lb/
24-331,ProTool Towel Surgical Recycled per lb,8.15,https://jracenstein.com/protool-towel-surgical-recycled-per-lb/
74-5217,ProTool Trigger Gun 4000psi 280deg 10.5gpm,32.75,https://jracenstein.com/protool-trigger-gun-4000psi-280deg-10-5gpm/
515-0242,ProTool Trigger Sprayer HD White - 32oz bottle,1.85,https://jracenstein.com/protool-trigger-sprayer-hd-white-32oz-bottle/
515-0241,ProTool Trigger Sprayer White for 32oz bottle Chemical Resistant,1.6,https://jracenstein.com/protool-trigger-sprayer-white-for-32oz-bottle-chemical-resistant/
150-4801,ProTool Tube 1/2in John Guest per ft - Red,0.75,https://jracenstein.com/protool-tube-1-47-2in-john-guest-per-ft-red/
150-4802,ProTool Tube 1/2in Polyethylene Black (per Foot),0.8,https://jracenstein.com/protool-tube-1-47-2in-polyethylene-black-per-foot/
150-480,ProTool Tube 1/2in Polyethylene per ft - Blue,0.75,https://jracenstein.com/protool-tube-1-47-2in-polyethylene-per-ft-blue/
150-0540,ProTool Ultimate Residential Kit,3264.85,https://jracenstein.com/protool-ultimate-residential-kit/
150-0494,ProTool Ultimate Solar Skid,14691.3,https://jracenstein.com/protool-ultimate-solar-skid/
150-035M,ProTool Ultra Light Hybrid Hose 300 PSI,78.3,https://jracenstein.com/protool-ultra-light-hybrid-hose-300-psi/
74-8166,ProTool Valve 2-way 3/4in Banjo Ball Valve,53.4,https://jracenstein.com/protool-valve-2-way-3-47-4in-banjo-ball-valve/
74-8170,ProTool Valve 3-way 3/4in Banjo Ball Valve,72.0,https://jracenstein.com/protool-valve-3-way-3-47-4in-banjo-ball-valve/
180-2700,ProTool Van Drone Skid,36624.85,https://jracenstein.com/protool-drone-van-skid/
892-20620,ProTool Van Drone Skid Curbside Reels,32213.3,https://jracenstein.com/protool-van-drone-skid-curbside-reels/
58-721,ProTool Vest Orange Hi-Vis Large,12.45,https://jracenstein.com/protool-vest-orange-hi-vis-large/
58-722,ProTool Vest Yellow Hi-Vis Reflective L-XL,6.9,https://jracenstein.com/protool-vest-yellow-hi-vis-reflective-l-xl/
158-216,ProTool Vikan Brush Handheld Soft Flowthru Water Fed,24.35,https://jracenstein.com/protool-vikan-brush-handheld-soft-flowthru-water-fed/
150-05345M,ProTool Wall Mount 20in 110V Boost - 12V Delivery,4630.35,https://jracenstein.com/wall-mt-20-di-c-2ro-110v-rot-12v-deliv/
150-802,ProTool Wall Mount Frame Plate for 4 - 12V pumps RODI System,103.4,https://jracenstein.com/protool-wall-mount-frame-plate-for-4-12v-pumps-rodi-system/
150-804,ProTool Wall Mount Plate for 2 SS RO and 2 -20in Housings with Clear Sump,127.85,https://jracenstein.com/protool-wall-mount-plate-for-2-ss-ro-and-2-20in-housings-with-clear-sump/
150-803,ProTool Wall Mount Plate for Two 12V pumps - RODI or Soft Wash,87.5,https://jracenstein.com/protool-wall-mount-plate-for-two-12v-pumps-rodi-or-soft-wash/
74-5204,ProTool Wash Down Soft Wash Gun,240.65,https://jracenstein.com/protool-wash-down-spray-gun/
515-004,"ProTool Wash Sprayer 110V for Houses, Siding, Buildings, Decks, Fences, Autos",97.0,https://jracenstein.com/protool-wash-sprayer-110v-for-houses-siding-buildings-decks-fences-autos/
55-3303,ProTool Water Bottle Pouch,16.15,https://jracenstein.com/protool-water-bottle-pouch/
151-02M,ProTool Water Fed Hose,60.0,https://jracenstein.com/protool-water-fed-hose/
55-25,ProTool Water Key 4 Way with carabiner,17.95,https://jracenstein.com/protool-water-key-4-way-with-carabiner/
55-252,ProTool Water Tee Key 5/16in,12.05,https://jracenstein.com/protool-water-tee-key-5-47-16in/
24-72,ProTool Waterproof Absorbant Pad 26 x 30in (ea),4.75,https://jracenstein.com/protool-waterproof-absorbant-pad-26-x-30in-ea/
151-20M,ProTool White Nylon Brush 14 in,68.15,https://jracenstein.com/protool-white-nylon-brush-14-in/
84-031,ProTool Window Cleaning Concentrate Gal,19.45,https://jracenstein.com/protool-window-cleaning-concentrate-gal/
57-04,ProTool Window Cleaning In Progress Label,4.45,https://jracenstein.com/protool-window-cleaning-in-progress-label/
63-71,ProTool Wooden Pole Tip,4.15,https://jracenstein.com/protool-wooden-pole-tip/
150-394,ProTool Wye 1/2 Quick Release,9.05,https://jracenstein.com/protool-wye-1-47-2-quick-release/
150-391,ProTool Wye 5/16 OD Euro Hose Quick Release,4.8,https://jracenstein.com/protool-wye-5-47-16-od-euro-hose-quick-release/
57-15M,Professional Window Cleaner Blue T-Shirt,18.55,https://jracenstein.com/professional-window-cleaner-blue-t-shirt/
E04991,Professional Window Cleaning Kit Ettore,18.0,https://jracenstein.com/professional-window-cleaning-kit-ettore/
320-002,Protool Deck and Fence Cleaner,23.7,https://jracenstein.com/protool-deck-and-fence-cleaner/
320-001,Protool Oxy Wood Cleaner,27.15,https://jracenstein.com/protool-oxy-wood-cleaner/
86-63M,Protool Restore All Restoration Cleaner,46.85,https://jracenstein.com/protool-restore-all-restoration-cleaner/
992-010,Protool Sticker Aluminum,,https://jracenstein.com/protool-sticker-aluminum/
150-05402,Protool Ultimate Commercial Kit,7577.0,https://jracenstein.com/protool-ultimate-commercial-kit/
320-003,Protool Wood Brightener and Neutralizer,32.85,https://jracenstein.com/protool-wood-brightener-and-neutralizer/
21-3M,Pulex Bucket Lid,11.65,https://jracenstein.com/pulex-bucket-lid/
20-3M,Pulex Bucket Rectangular,26.6,https://jracenstein.com/pulex-bucket-rectangular/
02-3M,Pulex Channel,2.5,https://jracenstein.com/pulex-channel/
02-31M,Pulex Channel Alumax,11.3,https://jracenstein.com/pulex-channel-alumax/
01-32M,Pulex Handle Classic,7.45,https://jracenstein.com/pulex-handle-classic/
01-33M,Pulex Handle Swivel,9.6,https://jracenstein.com/pulex-handle-swivel/
03-3M,Pulex Rubber Replacement,26.7,https://jracenstein.com/pulex-rubber-replacement/
11-31M,Pulex Sleeve Abrasive Strip,8.95,https://jracenstein.com/pulex-sleeve-abrasive-strip/
11-33M,Pulex Sleeve MicroTiger Red,10.1,https://jracenstein.com/pulex-sleeve-microtiger-red/
11-32M,Pulex Sleeve Microfiber,6.95,https://jracenstein.com/pulex-sleeve-microfiber/
10-31M,Pulex T-Bar Aluminum,7.35,https://jracenstein.com/pulex-t-bar-aluminum/
10-32M,Pulex T-Bar Plastic,5.1,https://jracenstein.com/pulex-t-bar-plastic/
10-33M,Pulex T-Bar Swivel,13.9,https://jracenstein.com/pulex-t-bar-swivel/
10-35M,Pulex T-Bar TechnoLite,10.3,https://jracenstein.com/pulex-t-bar-technolite/
12-3M,Pulex TechnoDuo Stainless Steel,29.75,https://jracenstein.com/pulex-technoduo-stainless-steel/
11-34M,Pulex White Sleeve,7.2,https://jracenstein.com/pulex-white-sleeve/
150-0602,Pump 110v Boost Water Pressure add 40psi,355.1,https://jracenstein.com/pump-110v-boost-water-pressure-add-40psi/
150-0855,Pump 90psi 1.0gpm Delivery for WFP RHG,117.7,https://jracenstein.com/pump-90psi-1-0gpm-delivery-for-wfp-rhg/
150-5440,Pump Controller V16 15 Amp 12v,174.9,https://jracenstein.com/pump-controller-v16-15-amp-12v/
150-5453,Pump Controller V16 HC WFP Link Long Range Remote Control 35amp 12v,516.45,https://jracenstein.com/pump-controller-v16-hc-wfp-link-long-range-remote-control-35amp-12v/
150-5452,Pump Controller V16 WFP Link Long Range Remote Control 15 amp 12v,399.5,https://jracenstein.com/pump-controller-v16-wfp-link-long-range-remote-control-15-amp-12v/
150-549,Pump Motor 1/2hp for Vane Pump,627.6,https://jracenstein.com/pump-motor-1-2hp-for-vane-pump/
515-045,Pump Sprayer 2 Gal Acid Resistant Solo,69.6,https://jracenstein.com/pump-sprayer-2-gal-acid-resistant-solo/
515-040,Pump Sprayer 2 Gal Chem Resistant Solo,62.55,https://jracenstein.com/pump-sprayer-2-gal-chem-resistant-solo/
515-035,Pump Sprayer 48oz,30.5,https://jracenstein.com/pump-sprayer-48oz/
21-411,Quadropod Rolling Stand (Only - Bucket not included) Sorbo,145.75,https://jracenstein.com/quadropod-rolling-stand-only-bucket-not-included-sorbo/
81-402,Quartz Countertop Polish Kit,106.5,https://jracenstein.com/quartz-countertop-polish-kit/
81-404,Quartz Protection Nanoguard Kit,56.1,https://jracenstein.com/quartz-protection-nanoguard-kit/
81-114,Quick Clean 5Gal StonePro,164.05,https://jracenstein.com/quick-clean-5gal-stonepro/
81-113,Quick Clean Gal StonePro,46.05,https://jracenstein.com/quick-clean-gal-stonepro/
81-112,Quick Clean Qt StonePro,17.15,https://jracenstein.com/quick-clean-qt-stonepro/
60-6100,Quik Lok Pole 4ft 6in,17.1,https://jracenstein.com/quik-lok-pole-4ft-6in/
